name,sku,description,unit_price,unit,brand,supplier_name
7515 21/5W 12V W3X16Q,7327515,,7090.77,unidad,OSRAM,BERAL SRL
7528 2P P/DESP 12V 21/5W,7327528,,1045.87,unidad,OSRAM,BERAL SRL
7528DWP 1.7W,7327528DWP,,16659.54,unidad,OSRAM,BERAL SRL
7537 24V 21/5W,7327537,,1592.56,unidad,OSRAM,BERAL SRL
7538LDR -01B 21/5W 12V BAW15D1,7327538LDR,,32705.37,unidad,OSRAM,BERAL SRL
880 27W 12V PG13,732880,,10090.37,unidad,OSRAM,BERAL SRL
881 27W 12V PGJ13 10XBD10X1,732881,,10090.37,unidad,OSRAM,BERAL SRL
9004 SILVANIA 12V 65/45W,7329004,,12335.12,unidad,OSRAM,BERAL SRL
9005 HB3 12V 65W P20D,7329005,,10029.67,unidad,OSRAM,BERAL SRL
9005CBI 60W 12V P20D,7329005CBI,,26936.32,unidad,OSRAM,BERAL SRL
9006 HB4 12V 55W P22D,7329006,,10107.39,unidad,OSRAM,BERAL SRL
9006CBI HB4 12V 55W COOL BLUE,7329006CBI,,27308.24,unidad,OSRAM,BERAL SRL
9006XS 51W 12V P20D 10XBD10X1,7329006XS,,17691.69,unidad,OSRAM,BERAL SRL
9007 65/55W 12V PX29T FS1,7329007,,19591.1,unidad,OSRAM,BERAL SRL
921 16W 12V W2.1X9.5,732921,,1813.02,unidad,OSRAM,BERAL SRL
921NA 16W 12V W2.1X9.5 5XFS10,732921NA,,3091.91,unidad,OSRAM,BERAL SRL
9726CW 14W 12V/24V  PT43,7329726CW,,87080.52,unidad,OSRAM,BERAL SRL
9745CW 8.2W 12V PY20D,7329745CW,,48353.33,unidad,OSRAM,BERAL SRL
DISCONTINUADO,732SVS64193,,9597.78,unidad,OSRAM,BERAL SRL
"H1 + 7528,7506,7507,5007,2825",732KITH1,,16591.78,unidad,OSRAM,BERAL SRL
"H4 + 7528,7506,7507,5007,2825",732KITH4,,17740.8,unidad,OSRAM,BERAL SRL
"H7 + 7528,7506,7507,5007,2825",732KITH7,,18260.55,unidad,OSRAM,BERAL SRL
LEDAS101-BK DISPLAY 6X1,732LEDAS101BK,,149715.06,unidad,OSRAM,BERAL SRL
N711DWB 18W NEOLUX,732N711DWB,,18714.54,unidad,OSRAM,BERAL SRL
N9005/6DWB 18W NEOLUX,732N9005,,20899.49,unidad,OSRAM,BERAL SRL
SVS64150  12V 55W H1,732SVS64150,,10860.7,unidad,OSRAM,BERAL SRL
SVS64210  12V 55W H7,732SVS64210,,14051.32,unidad,OSRAM,BERAL SRL
12V    55W P14.5S  N448 H1,734NEOLUX448,,2410.79,unidad,NEOLUX,BERAL SRL
12V    55W PK22S  N453 H3,734NEOLUX453,,2358.81,unidad,NEOLUX,BERAL SRL
12V    60/55W P43T  N472 H4,734NEOLUX472,,2298.76,unidad,NEOLUX,BERAL SRL
12V    55W PX26D  N499 H7,734NEOLUX499,,3725.52,unidad,NEOLUX,BERAL SRL
12V    60W P20D  N9005 HB3,7329005,,10029.67,unidad,NEOLUX,BERAL SRL
12V    51W P22D  N9006 HB4,7329006,,10107.39,unidad,NEOLUX,BERAL SRL
12V    55W P14.5S  N448B H1 BLUE,734NEOLUX448b,,5631.75,unidad,NEOLUX,BERAL SRL
12V    60/55W P43T  N472B H4 BLUE,734NEOLUX472b,,7836.41,unidad,NEOLUX,BERAL SRL
12V    55W PX26D  N499B H7 BLUE,734NEOLUX499b,,10041.07,unidad,NEOLUX,BERAL SRL
24V    70W P14.5S  N466 H1,734NEOLUX466,,3204.83,unidad,NEOLUX,BERAL SRL
24V    70W PK22S  N460 H3,734NEOLUX460,,3801.7,unidad,NEOLUX,BERAL SRL
24V    75/70W P43T  N475 H4,734NEOLUX475,,4689.84,unidad,NEOLUX,BERAL SRL
24V    70W PX26D  N499A H7,734NEOLUX499a,,8235.22,unidad,NEOLUX,BERAL SRL
12V    21W BA15S  N382 P21W,734NEOLUX382,,555.65,unidad,NEOLUX,BERAL SRL
12V    21W BAU15S  N581 PY21W,734NEOLUX581,,1217.05,unidad,NEOLUX,BERAL SRL
12V    5W SV8.5-8  N239 C5W,734NEOLUX239,,759.98,unidad,NEOLUX,BERAL SRL
12V    5W BA15S  N207 R5W,734NEOLUX207,,578.95,unidad,NEOLUX,BERAL SRL
12V    10W BA15S  N245 R10W,734NEOLUX245,,555.65,unidad,NEOLUX,BERAL SRL
12V    5W W2.1X9.5D  N501 W5W,734NEOLUX501,,415.84,unidad,NEOLUX,BERAL SRL
12V    21/5W BAY15D  N380 P21/5W,734NEOLUX380,,788.66,unidad,NEOLUX,BERAL SRL
24V    5W W2.1X9.5D  N507 W5W,734NEOLUX507,,467.82,unidad,NEOLUX,BERAL SRL
24V    21W BA15S  N241 P21W,734NEOLUX241,,725.03,unidad,NEOLUX,BERAL SRL
24V    5W BA15S  N149 R5W,734NEOLUX149,,597.77,unidad,NEOLUX,BERAL SRL
24V    10W BA15S  N246 R10W,734NEOLUX246,,898,unidad,NEOLUX,BERAL SRL
24V    21/5W BAY15D  N334 P21/5W,734NEOLUX334,,829.89,unidad,NEOLUX,BERAL SRL
n448 dwb h1 12v,734NEOLUX448DW,,20899.49,unidad,NEOLUX,BERAL SRL
n499 dwb h7 12v,734NEOLUX499DW,,18714.54,unidad,NEOLUX,BERAL SRL
n472 dwb h4 12v,734NEOLUX472DW,,23986.91,unidad,NEOLUX,BERAL SRL
"ESCOBILLA 11""",TR 70-11,,5006.44,unidad,TRICO,BERAL SRL
"ESCOBILLA 13""",TR 70-13,,5006.44,unidad,TRICO,BERAL SRL
"ESCOBILLA 14""",TR 70-14,,5088.08,unidad,TRICO,BERAL SRL
"ESCOBILLA 15""",TR 70-15,,5088.08,unidad,TRICO,BERAL SRL
"ESCOBILLA 16""",TR 70-16,,5495.13,unidad,TRICO,BERAL SRL
"ESCOBILLA 17""",TR 70-17,,5766.49,unidad,TRICO,BERAL SRL
"ESCOBILLA 18""",TR 70-18,,5766.49,unidad,TRICO,BERAL SRL
"ESCOBILLA 19""",TR 70-19,,5881.82,unidad,TRICO,BERAL SRL
"ESCOBILLA 20""",TR 70-20,,6139.62,unidad,TRICO,BERAL SRL
"ESCOBILLA 21""",TR 70-21,,7259,unidad,TRICO,BERAL SRL
"ESCOBILLA 22""",TR 70-22,,7937.4,unidad,TRICO,BERAL SRL
"ESCOBILLA 24""",TR 70-24,,10350.73,unidad,TRICO,BERAL SRL
"ESCOBILLA 26""",TR 70-26,,14893.37,unidad,TRICO,BERAL SRL
TOYOTA HILUX,TR-80-101,,12783.08,unidad,TRICO,BERAL SRL
TOYOTA COROLLA  >2010,TR-80-102,,12822.24,unidad,TRICO,BERAL SRL
TOYOTA YARIS 2006-2012,TR 80-104,,13216.27,unidad,TRICO,BERAL SRL
RENAULT MEGANE,TR-80-201,,14483.66,unidad,TRICO,BERAL SRL
RENAULT CLIO | RENAULT 19,TR-80-202,,12614.28,unidad,TRICO,BERAL SRL
RENAULT SCENIC,TR-80-203,,12089.42,unidad,TRICO,BERAL SRL
RENAULT MEGANE II,TR-80-204,,14489.26,unidad,TRICO,BERAL SRL
RENAULT KANGOO,TR-80-205,,12072.65,unidad,TRICO,BERAL SRL
RENAULT LAGUNA,TR-80-206,,14500.44,unidad,TRICO,BERAL SRL
RENAULT SANDERO | STEPWAY,TR-80-208,,12576.1,unidad,TRICO,BERAL SRL
RENAULT CLIO 2,TR-80-209,,12570.52,unidad,TRICO,BERAL SRL
RENAULT DUSTER,TR-80-210,,15475.53,unidad,TRICO,BERAL SRL
RENAULT MASTER,TR-80-211,,25128.82,unidad,TRICO,BERAL SRL
LAND ROVER DISCOVERY,TR-80-301,,11613.94,unidad,TRICO,BERAL SRL
ROVER 200,TR-80- 302,,12155.58,unidad,TRICO,BERAL SRL
KIA SORENTO,TR-80- 303,,12822.24,unidad,TRICO,BERAL SRL
NISSAN MARCH,TR-80- 304,,11832.1,unidad,TRICO,BERAL SRL
NISSAN TiiDA,TR-80- 305,,13521.49,unidad,TRICO,BERAL SRL
HYUNDAI TUCSON,TR-80- 306,,13538.28,unidad,TRICO,BERAL SRL
JEEP CHEROKEE SPORT,TR-80- 401,,11613.94,unidad,TRICO,BERAL SRL
PEUGEOT 405 | PEUGEOT 406,TR-80- 501,,15486.41,unidad,TRICO,BERAL SRL
PEUGEOT 306 | ROVER 600 | CITROEN XSARA,TR-80- 502,,14483.66,unidad,TRICO,BERAL SRL
PEUGEOT 106 | CITROEN SAXO,TR-80- 503,,13521.49,unidad,TRICO,BERAL SRL
PEUGEOT 206 | 207,TR-80- 504,,17333.74,unidad,TRICO,BERAL SRL
PEUGEOT 307 >2005,TR-80- 505,,24410.16,unidad,TRICO,BERAL SRL
CITROEN PICASSO,TR-80- 506,,21053.75,unidad,TRICO,BERAL SRL
PEUGEOT PARTNER | CITROEN BERLINGO,TR-80- 507,,13538.28,unidad,TRICO,BERAL SRL
CITROEN C3 >2012,TR-80- 508,,16066.76,unidad,TRICO,BERAL SRL
VW GOLF III -IV,TR-80- 601,,13521.49,unidad,TRICO,BERAL SRL
VW PASSAT >2004,TR-80- 602,,14478.07,unidad,TRICO,BERAL SRL
VW POLO | SEAT CORDOBA,TR-80- 603,,14248.71,unidad,TRICO,BERAL SRL
VW GOL II,TR 80- 604,,12072.65,unidad,TRICO,BERAL SRL
VW GOL III,TR 80- 605,,12570.52,unidad,TRICO,BERAL SRL
VW BORA,TR 80- 606,,14248.71,unidad,TRICO,BERAL SRL
VW FOX | VW SURAN >2012,TR 80- 607,,11843.29,unidad,TRICO,BERAL SRL
VW AMAROK >2012,TR 80- 609,,24410.16,unidad,TRICO,BERAL SRL
FORD MONDEO,TR-80- 701,,14478.07,unidad,TRICO,BERAL SRL
FORD ESCORT,TR-80- 702,,14292.49,unidad,TRICO,BERAL SRL
FORD FIESTA >2001| FORD COURIER,TR-80- 703,,14258.93,unidad,TRICO,BERAL SRL
FORD RANGER >2012 | FORD EXPLORER,TR-80- 704,,17760.9,unidad,TRICO,BERAL SRL
FORD FOCUS > 2008,TR-80- 705,,20184.05,unidad,TRICO,BERAL SRL
FORD FIESTA 2002-10| FORD ECOSPORT> 2012,TR-80- 706,,12576.1,unidad,TRICO,BERAL SRL
FORD F-100 | FORD F-250,TR-80- 707,,13538.28,unidad,TRICO,BERAL SRL
FORD KA > 2010,TR-80- 708,,11815.31,unidad,TRICO,BERAL SRL
FORD NEW RANGER 2012 >,TR-80- 912,,20740.08,unidad,TRICO,BERAL SRL
FIAT PALIO | FIAT SIENA | FIAT STILO,TR-80- 801,,14254.31,unidad,TRICO,BERAL SRL
FIAT UNO Nuevo / UNO Way,TR-80- 802,,12089.42,unidad,TRICO,BERAL SRL
CHEVROLET S10 | BLAZER >2011,TR-80- 901,,13750.84,unidad,TRICO,BERAL SRL
CHEVROLET VECTRA >2008,TR-80- 902,,13717.28,unidad,TRICO,BERAL SRL
CHEVROLET CORSA II,TR-80- 903,,13510.31,unidad,TRICO,BERAL SRL
CHEVROLET ASTRA,TR-80- 904,,13521.49,unidad,TRICO,BERAL SRL
CHEVROLET MERIVA | CHEVROLET ZAFIRA,TR-80- 905,,25128.68,unidad,TRICO,BERAL SRL
CHEVROLET CLASSIC  |  CELTA   | SUZUKY Fun,TR-80- 906,,11613.94,unidad,TRICO,BERAL SRL
CHEVROLET AGILE >2011,TR-80- 908,,12066.5,unidad,TRICO,BERAL SRL
CHEVROLET AVEO,TR-80- 909,,12576.1,unidad,TRICO,BERAL SRL
CHEVROLET CRUZE,TR-80- 910,,20958.39,unidad,TRICO,BERAL SRL
CHEVROLET SPIN,TR-80- 911,,14221.77,unidad,TRICO,BERAL SRL
CHEVROLET SPARK,TR 80-914,,13718.32,unidad,TRICO,BERAL SRL
CHEVROLET SAIL,TR 80-913,,12660.91,unidad,TRICO,BERAL SRL
PALIO SIENA KINETIC,TR 80-918,,26010.84,unidad,TRICO,BERAL SRL
GOL TREND/VOYAGE/FOX/LOGAN,TR 80-919,,25664.38,unidad,TRICO,BERAL SRL
PEUGEOT 208/2008,TR 80-920,,29023.54,unidad,TRICO,BERAL SRL
SANDERO STEPWAY/LOGAN,TR 80-921,,26176.54,unidad,TRICO,BERAL SRL
HONDA FIT >2008,TR-80-1001,,12089.42,unidad,TRICO,BERAL SRL
HONDA CIVIC >2007,TR-80-1002,,11832.1,unidad,TRICO,BERAL SRL
HONDA ACCORD,TR-80-1003,,12822.24,unidad,TRICO,BERAL SRL
KIA SORENTO,TR 80-303,,12822.24,unidad,TRICO,BERAL SRL
NISSAN MARCH,TR 80-304,,11832.1,unidad,TRICO,BERAL SRL
NISSAN TIIDA,TR 80-305,,13521.49,unidad,TRICO,BERAL SRL
HYUNDAI TUCSON,TR 80-306,,13538.28,unidad,TRICO,BERAL SRL
HYUNDAI ACCENT   2012 >,TR 80-307,,13159.02,unidad,TRICO,BERAL SRL
HYUNDAI ELANTRA,TR 80-308,,13135.43,unidad,TRICO,BERAL SRL
HYUNDAI    H1,TR 80-309,,14731.81,unidad,TRICO,BERAL SRL
NISSAN SENTRA    2007 >,TR 80-310,,12477.47,unidad,TRICO,BERAL SRL
HYUNDAI   SANTA FE,TR 80-311,,14731.81,unidad,TRICO,BERAL SRL
KIA   SPORTAGE 2011>,TR 80-312,,12820.86,unidad,TRICO,BERAL SRL
NISSAN  FRONTIER    . 2005>,TR 80-313,,12574.46,unidad,TRICO,BERAL SRL
MITSUBISHI   L200,TR 80-314,,12574.46,unidad,TRICO,BERAL SRL
KIA   PICANTO,TR 80-315,,12820.86,unidad,TRICO,BERAL SRL
KIA   RIO 2012>,TR 80-316,,14731.81,unidad,TRICO,BERAL SRL
HONDA CIVIC 15-,TR90-1005,,36008.28,unidad,TRICO,BERAL SRL
HONDA CRV 08-,TR90-1006,,34465.45,unidad,TRICO,BERAL SRL
HONDA ACCORD 15-,TR90-1007,,35024.44,unidad,TRICO,BERAL SRL
TOYOTA COROLLA 08- RAV 4,TR90-105,,34465.45,unidad,TRICO,BERAL SRL
TOYOTA HILUX 15-,TR90-106,,30476.45,unidad,TRICO,BERAL SRL
NISSAN NOTE 15- FIAT 500 13-,TR90-804,,30650.1,unidad,TRICO,BERAL SRL
"Escobilla Plástica p/ luneta 12 """,TR 12 P,,17159.56,unidad,TRICO,BERAL SRL
"Escobilla Plástica p/ luneta 12 """,TR 12 T,,14996.58,unidad,TRICO,BERAL SRL
"Escobilla Plástica p/ luneta 12 """,TR 12 A,,14996.58,unidad,TRICO,BERAL SRL
"Escobilla Plástica p/ luneta 12 """,TR 12 B,,14996.58,unidad,TRICO,BERAL SRL
"Escobilla Plástica p/ luneta 14 """,TR 14 T,,16050.38,unidad,TRICO,BERAL SRL
"Escobilla Plástica p/ luneta 16 """,TR 16 T,,16617.83,unidad,TRICO,BERAL SRL
"Escobilla Trasera Flex p/ luneta 10 """,TR 70 10D,,15343.83,unidad,TRICO,BERAL SRL
"Escobilla Trasera Flex p/ luneta 12 """,TR 70 12D,,15596.43,unidad,TRICO,BERAL SRL
"Escobilla Trasera Flex p/ luneta 13 """,TR 70 13D,,15849.05,unidad,TRICO,BERAL SRL
"Escobilla Trasera Flex p/ luneta 14 """,TR 70 14D,,16101.69,unidad,TRICO,BERAL SRL
"Escobilla Trasera Flex p/ luneta 15 """,TR 70 15D,,16354.28,unidad,TRICO,BERAL SRL
"Escobilla Trasera Flex p/ luneta 16 """,TR 70 16D,,16606.91,unidad,TRICO,BERAL SRL
"OEM 14""",TR 17-140,,15343.55,unidad,TRICO,BERAL SRL
"OEM 15""",TR 17-150,,15471.75,unidad,TRICO,BERAL SRL
"OEM 16""",TR 17-160,,15599.93,unidad,TRICO,BERAL SRL
"OEM 17""",TR 17-170,,15797.66,unidad,TRICO,BERAL SRL
"OEM 18""",TR 17-180,,15865.16,unidad,TRICO,BERAL SRL
"OEM 19""",TR 17-190,,16202.72,unidad,TRICO,BERAL SRL
"OEM 20""",TR 17-200,,16255.76,unidad,TRICO,BERAL SRL
"OEM 21""",TR 17-210,,16993.56,unidad,TRICO,BERAL SRL
"OEM 22""",TR 17-220,,17263.61,unidad,TRICO,BERAL SRL
"OEM 24""",TR 17-240,,17707.26,unidad,TRICO,BERAL SRL
"OEM 26""",TR 17-260,,21565.05,unidad,TRICO,BERAL SRL
"OEM 28""",TR 17-280,,22220.83,unidad,TRICO,BERAL SRL
"OEM 29""",TR 17-290,,23109.66,unidad,TRICO,BERAL SRL
"OEM 30""",TR 17-300,,24034.05,unidad,TRICO,BERAL SRL
"OEM 32""",TR 17-320,,24995.42,unidad,TRICO,BERAL SRL
"Chevrolet Onix | Prisma              22""+15""  2013>",TR 80-915,,33233.55,unidad,TRICO,BERAL SRL
"Fiat Idea                                      24""+15""  2011>",TR 80-803,,33683.94,unidad,TRICO,BERAL SRL
"Ford Ka                                       19""+16""  2011>",TR 80-709,,32286.66,unidad,TRICO,BERAL SRL
"Ford Ecosport                             22""+16""  2013>",TR 80-710,,33363.69,unidad,TRICO,BERAL SRL
"Chevrolet Agile |Montana            21""+18""  2012>",TR 80-916,,33358.79,unidad,TRICO,BERAL SRL
"Chevrolet S10 | Trailblazer          22""+18""  2012>",TR 80-917,,33632.96,unidad,TRICO,BERAL SRL
"Universal 14""",TR 16-140,,12377.13,unidad,TRICO,BERAL SRL
"Universal 15""",TR 16-150,,12480.54,unidad,TRICO,BERAL SRL
"Universal 16""",TR 16-160,,12583.96,unidad,TRICO,BERAL SRL
"Universal 17""",TR 16-170,,12743.44,unidad,TRICO,BERAL SRL
"Universal 18""",TR 16-180,,12797.9,unidad,TRICO,BERAL SRL
"Universal 19""",TR 16-190,,13070.19,unidad,TRICO,BERAL SRL
"Universal 20""",TR 16-200,,13112.99,unidad,TRICO,BERAL SRL
"Universal 21""",TR 16-210,,13708.14,unidad,TRICO,BERAL SRL
"Universal 22""",TR 16-220,,13925.98,unidad,TRICO,BERAL SRL
"Universal 24""",TR 16-240,,14283.85,unidad,TRICO,BERAL SRL
"Universal 26""",TR 16-260,,17395.81,unidad,TRICO,BERAL SRL
Batería Willard UB450 12X45,68 1UB450DC,UB450,113759.07,unidad,WILLARD,BERAL SRL
Batería Willard UB550 12X55,68 1UB550DC,UB550,123385.72,unidad,WILLARD,BERAL SRL
Batería Willard UB670 12X55,68 1UB670DC,UB670,129452.55,unidad,WILLARD,BERAL SRL
Batería Willard UB620 12X65,68 1UB620DC,UB620,122950.44,unidad,WILLARD,BERAL SRL
Batería Willard UB720 12X70,68 1UB720DC,UB720,145355.1,unidad,WILLARD,BERAL SRL
Batería Willard UB730 12X75,68 1UB730DC,UB730,147839.5,unidad,WILLARD,BERAL SRL
Batería Willard UB740 12X75,68 1UB740DC,UB740,156513.84,unidad,WILLARD,BERAL SRL
Batería Willard UB820 12X80,68 1UB820DC,UB820,171216.58,unidad,WILLARD,BERAL SRL
Batería Willard UB840 12X85,68 1UB840DC,UB840,194583.93,unidad,WILLARD,BERAL SRL
Batería Willard UB325AGNS40 NS40,68 1UB325FDC,UB325AGNS40,112235.54,unidad,WILLARD,BERAL SRL
Batería Willard UB425AGNS60 NS60,68 1UB425FDC,UB425AGNS60,130984.64,unidad,WILLARD,BERAL SRL
Batería Willard UB710AGN50R N50R,68 1UB710DC,UB710AGN50R,193977.9,unidad,WILLARD,BERAL SRL
Batería Willard UB930AGN70R N70R,68 1UB930DC,UB930AGN70R,240269.96,unidad,WILLARD,BERAL SRL
Batería Willard UB815 12X100,68 1UB815,UB815,234640.91,unidad,WILLARD,BERAL SRL
Batería Willard UB920AG 12X110,68 1UB920DC,UB920AG,256927.31,unidad,WILLARD,BERAL SRL
Batería Willard UB980AG / UB 1030 Ag 12X90,68 1UB980DC,UB980AG / UB 1030 Ag,230368.98,unidad,WILLARD,BERAL SRL
Batería Willard UB1100 12X160,68 1UB1100DC,UB1100,313100.84,unidad,WILLARD,BERAL SRL
Batería Willard UB1240 12X180,68 1UB1240DC,UB1240,347125.18,unidad,WILLARD,BERAL SRL
Batería Willard UB1300 12X190,68 1UB1300DC,UB1300,390382.92,unidad,WILLARD,BERAL SRL
Batería Willard UB1390 12X200,68 1UB1390DC,UB1390,791967.23,unidad,WILLARD,BERAL SRL
Batería Willard DYN45 12X55,68 1DY045DC,DYN45,81555.77,unidad,WILLARD,BERAL SRL
Batería Willard DYN55 12X55,68 1DY055DC,DYN55,85266.22,unidad,WILLARD,BERAL SRL
Batería Willard DYN65 12X65,68 1DY065DC,DYN65,94873.49,unidad,WILLARD,BERAL SRL
Batería Willard DYN75 12X75,68 1DY075DC,DYN75,118760.98,unidad,WILLARD,BERAL SRL
Batería Willard DYN80 12X80,68 1DY080DC,DYN80,119220.54,unidad,WILLARD,BERAL SRL
Batería Willard DYN85 12X85,68 1DY085DC,DYN85,135640.25,unidad,WILLARD,BERAL SRL
Batería Willard SOLAR 110,68 1UB110,SOLAR 110,414373.32,unidad,WILLARD,BERAL SRL
Batería Willard SOLAR 220,68 1UB220,SOLAR 220,731400.52,unidad,WILLARD,BERAL SRL
Batería Willard UB225PD 12X24-3,68 1UB225,UB225PD,122374.98,unidad,WILLARD,BERAL SRL
CLX110 TRIDON CLEAR 11´´,70CLX110,,3680.17,unidad,TRIDON,BERAL SRL
CLX130 TRIDON CLEAR 13´´,70CLX130,,3680.17,unidad,TRIDON,BERAL SRL
CLX140 TRIDON CLEAR 14´´,70CLX140,,3740.17,unidad,TRIDON,BERAL SRL
CLX150 TRIDON CLEAR 15´´,70CLX150,,3740.17,unidad,TRIDON,BERAL SRL
CLX160 TRIDON CLEAR 16´´,70CLX160,,4039.39,unidad,TRIDON,BERAL SRL
CLX170 TRIDON CLEAR 17´´,70CLX170,,4238.86,unidad,TRIDON,BERAL SRL
CLX180 TRIDON CLEAR 18´´,70CLX180,,4238.86,unidad,TRIDON,BERAL SRL
CLX190 TRIDON CLEAR 19´´,70CLX190,,4323.63,unidad,TRIDON,BERAL SRL
CLX200 TRIDON CLEAR 20´´,70CLX200,,4513.14,unidad,TRIDON,BERAL SRL
CLX210 TRIDON CLEAR 21´´,70CLX210,,5335.97,unidad,TRIDON,BERAL SRL
CLX220 TRIDON CLEAR 22´´,70CLX220,,5834.67,unidad,TRIDON,BERAL SRL
CLX240 TRIDON CLEAR 24´´,70CLX240,,7608.66,unidad,TRIDON,BERAL SRL
CLX260 TRIDON CLEAR 26´´,70CLX260,,10947.89,unidad,TRIDON,BERAL SRL
FLX140 LIMPIAPARABRISAS FLAT14,70FLX140,,6766.03,unidad,TRIDON,BERAL SRL
FLX150 LIMPIAPARABRISAS FLAT15,70FLX150,,6822.56,unidad,TRIDON,BERAL SRL
FLX160 LIMPIAPARABRISAS FLAT16,70FLX160,,6879.1,unidad,TRIDON,BERAL SRL
FLX170 LIMPIAPARABRISAS FLAT17,70FLX170,,6966.27,unidad,TRIDON,BERAL SRL
FLX180 LIMPIAPARABRISAS FLAT18,70FLX180,,6996.04,unidad,TRIDON,BERAL SRL
FLX190 LIMPIAPARABRISAS FLAT19,70FLX190,,7144.9,unidad,TRIDON,BERAL SRL
FLX200 LIMPIAPARABRISAS FLAT20,70FLX200,,7168.29,unidad,TRIDON,BERAL SRL
FLX210 LIMPIAPARABRISAS FLAT21,70FLX210,,7493.64,unidad,TRIDON,BERAL SRL
FLX220 LIMPIAPARABRISAS FLAT22,70FLX220,,7612.72,unidad,TRIDON,BERAL SRL
FLX240 LIMPIAPARABRISAS FLAT24,70FLX240,,7808.35,unidad,TRIDON,BERAL SRL
FLX260 LIMPIAPARABRISAS FLAT26,70FLX260,,9509.51,unidad,TRIDON,BERAL SRL
FLX280 LIMPIAPARABRISAS FLAT28,70FLX280,,9798.7,unidad,TRIDON,BERAL SRL
